Order date,Purchaser country,Event name,Event ID,Event start date,Event start time,Event timezone,Event location,Ticket quantity,Ticket tier,Ticket type,Currency,Ticket price,Guest
2025-11-12 20:22:53,CH,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-11-13 10:17:24,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-11-13 10:20:32,DK,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-11-13 16:15:39,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
2025-11-14 10:31:16,IT,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,300.0,No
2025-11-14 17:02:42,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-11-17 09:05:42,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Academic,GBP,0.0,No
2025-11-17 10:57:52,GB,Crick Bioimage Analysis Symposium 2025,1371045015549.0,2025-11-24,09:30:00,Europe/London,Wellcome Trust,1.0,,Online Only,GBP,10.0,No
,,,,,,,,157.0,,,,23540.0,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,21186.0,
